,context,next_token,metric_value
3991,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
3992,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
3993,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
3994,"['assistant', 'Ċ', '<']",['assistant'],-0.0
3995,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
3996,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
3997,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
3998,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
3999,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4000,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4001,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4002,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4003,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4004,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4005,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4006,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4007,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4008,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4009,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4010,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4011,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4012,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4013,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4014,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4015,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4016,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4017,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4018,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4019,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4020,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4021,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4022,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4023,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4024,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4025,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4026,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4027,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4028,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4029,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4030,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4031,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4032,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4033,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4034,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4035,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4036,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4037,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4038,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4039,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4040,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4041,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4042,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4043,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4044,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4045,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4046,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4047,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4048,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4049,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4050,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4051,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4052,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4053,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4054,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4055,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4056,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4057,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4058,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4059,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4060,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4061,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4062,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4063,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4064,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4065,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4066,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4067,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4068,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4069,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4070,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4071,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4072,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4073,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4074,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4075,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4076,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4077,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4078,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4079,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4080,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4081,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4082,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4083,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4084,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4085,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4086,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4087,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4088,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4089,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4090,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4091,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4092,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4093,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4094,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4095,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4096,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4097,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4098,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4099,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4100,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4101,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4102,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4103,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4104,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4105,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4106,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4107,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4108,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4109,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4110,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4111,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4112,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4113,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4114,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4115,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4116,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4117,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4118,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4119,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4120,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4121,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4122,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4123,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4124,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4125,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4126,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4127,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4128,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4129,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4130,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4131,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4132,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4133,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4134,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4135,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4136,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4137,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4138,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4139,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4140,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4141,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4142,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4143,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4144,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4145,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4146,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4147,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4148,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4149,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4150,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4151,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4152,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4153,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4154,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4155,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4156,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4157,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4158,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4159,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4160,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4161,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4162,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4163,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4164,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4165,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4166,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4167,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4168,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4169,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4170,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4171,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4172,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4173,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4174,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4175,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4176,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4177,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4178,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4179,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4180,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4181,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4182,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4183,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4184,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4185,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4186,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4187,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4188,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4189,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4190,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4191,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4192,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4193,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4194,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4195,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4196,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4197,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4198,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4199,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4200,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4201,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4202,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4203,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4204,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4205,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4206,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4207,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4208,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4209,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4210,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4211,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4212,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4213,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4214,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4215,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4216,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4217,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4218,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4219,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4220,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4221,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4222,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4223,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4224,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4225,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4226,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4227,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4228,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4229,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4230,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4231,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4232,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4233,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4234,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4235,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4236,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4237,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4238,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4239,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4240,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4241,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4242,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4243,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4244,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4245,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4246,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4247,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4248,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4249,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4250,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4251,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4252,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4253,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4254,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4255,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4256,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4257,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4258,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4259,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4260,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4261,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4262,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4263,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4264,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4265,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4266,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4267,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4268,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4269,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4270,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4271,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4272,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4273,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4274,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4275,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4276,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4277,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4278,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4279,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4280,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4281,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4282,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4283,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4284,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4285,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4286,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4287,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4288,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4289,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4290,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4291,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4292,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4293,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4294,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4295,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4296,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4297,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4298,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4299,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4300,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4301,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4302,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4303,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4304,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4305,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
4306,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
4307,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
4308,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4309,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4310,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4311,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
4312,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
4313,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4314,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4315,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4316,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4317,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4318,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4319,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4320,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4321,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4322,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
4323,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4324,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4325,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4326,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4327,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
4328,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4329,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4330,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4331,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4332,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
4333,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
4334,"['assistant', 'Ċ', '<']",['assistant'],-0.0
4335,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
4336,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
4337,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
4338,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
